Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2025-26","Fall","MATH","2214","Intro Diff Equations","Chowdhury","2.71","24.3","13.5","5.4","13.5","10.8","2.7","5.4","2.7","2.7","5.4","8.1","5.4","1","37","87465","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Saucedo","3.39","51.4","8.1","10.8","13.5","2.7","2.7","2.7","2.7","2.7","0","0","2.7","1","37","87463","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Tabassum","2.38","5.4","13.5","5.4","13.5","18.9","13.5","2.7","5.4","5.4","0","5.4","10.8","0","37","87456","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Letona Bolivar","2.79","28.9","7.9","10.5","10.5","5.3","7.9","5.3","2.6","10.5","2.6","5.3","2.6","2","38","91343","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Chowdhury","3.23","30.8","17.9","12.8","12.8","10.3","2.6","5.1","2.6","0","2.6","2.6","0","0","39","87460","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Elsrrawi","2.64","20.5","17.9","5.1","10.3","7.7","5.1","2.6","15.4","0","2.6","2.6","10.3","0","39","87452","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Letona Bolivar","2.92","17.9","17.9","10.3","17.9","5.1","12.8","5.1","2.6","2.6","5.1","0","2.6","4","39","87458","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Saucedo","3.48","56.4","7.7","5.1","12.8","2.6","7.7","2.6","5.1","0","0","0","0","0","39","87457","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Chung","3.01","20","22.5","15","7.5","7.5","2.5","12.5","7.5","0","0","2.5","2.5","4","40","92150","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Hridoy","2.77","30","0","5","32.5","0","0","7.5","7.5","2.5","10","2.5","2.5","0","40","87466","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Letona Bolivar","2.88","17.5","17.5","15","12.5","12.5","2.5","5","7.5","0","2.5","2.5","5","0","40","87455","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Alam","2.88","14","11.6","14","20.9","2.3","18.6","4.7","9.3","4.7","0","0","0","0","43","87450","  3"
"2025-26","Fall","MATH","2214","Intro Diff Equations","Chung","2.97","23.3","11.6","7","18.6","14","7","7","7","0","2.3","0","2.3","2","43","92149","  3"
"2025-26","Fall","MATH","2405","Math in Computational Context","Carracedo Rodriguez","3.25","18.2","22.7","13.6","27.3","13.6","0","0","0","0","4.5","0","0","3","22","87468","  5"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Quinlan","2.83","16.7","44.4","0","0","5.6","0","11.1","0","11.1","0","0","11.1","0","18","87474","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Khanna","2.84","11.1","18.5","22.2","14.8","7.4","3.7","7.4","3.7","0","3.7","0","7.4","1","27","87471","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Shaplin","2.38","13.2","0","5.3","23.7","0","13.2","10.5","18.4","2.6","10.5","0","2.6","4","38","87476","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Fowler","2.61","10.6","14.9","19.1","4.3","6.4","17","4.3","6.4","6.4","2.1","2.1","6.4","12","47","87469","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Fowler","2.34","12","4","12","10","12","12","0","10","10","10","2","6","8","50","87470","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Cvitanov","2.96","30.9","9.1","5.5","10.9","10.9","7.3","10.9","5.5","7.3","0","1.8","0","2","55","87473","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Juste","2.4","5.5","10.9","9.1","14.5","10.9","5.5","12.7","12.7","5.5","5.5","3.6","3.6","6","55","87472","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Flanagan","2.58","17.2","8.6","12.1","6.9","10.3","10.3","6.9","10.3","5.2","6.9","0","5.2","4","58","87475","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Valvo","2.81","32.8","8.2","8.2","6.6","8.2","6.6","6.6","1.6","9.8","4.9","3.3","3.3","1","61","87478","  3"
"2025-26","Fall","MATH","2534","Intro Discrete Math","Valvo","2.94","30.8","9.2","9.2","7.7","6.2","7.7","18.5","1.5","4.6","3.1","0","1.5","0","65","87477","  3"
"2025-26","Fall","MATH","3034","Introduction to Proofs","Robbins","3.02","12.5","16.7","20.8","12.5","16.7","4.2","12.5","0","0","4.2","0","0","1","24","87483","  3"
"2025-26","Fall","MATH","3034","Introduction to Proofs","Barreto","2.79","14.8","11.1","25.9","14.8","3.7","0","7.4","11.1","3.7","0","0","7.4","0","27","87482","  3"
"2025-26","Fall","MATH","3034","Introduction to Proofs","Arnold","3.2","28.6","10.7","17.9","21.4","0","7.1","7.1","7.1","0","0","0","0","0","28","87484","  3"
"2025-26","Fall","MATH","3124","Modern Algebra","Orr","3.45","46.2","19.2","11.5","3.8","7.7","3.8","0","3.8","0","3.8","0","0","0","26","87485","  3"
"2025-26","Fall","MATH","3124","Modern Algebra","Orr","2.99","42.3","7.7","7.7","0","15.4","3.8","7.7","3.8","0","3.8","0","7.7","1","26","87486","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Shimozono","2.69","25","0","15","10","10","5","10","15","0","5","0","5","4","20","87491","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Hammer","2.52","19","4.8","4.8","19","4.8","19","14.3","0","0","0","0","14.3","7","21","87487","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Hammer","2.53","7.1","17.9","10.7","0","17.9","14.3","14.3","3.6","3.6","0","3.6","7.1","7","28","87490","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Cotardo","2.31","20.7","3.4","10.3","6.9","6.9","6.9","10.3","3.4","10.3","3.4","3.4","13.8","6","29","91347","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Hammer","2.85","12.5","6.3","21.9","15.6","18.8","6.3","12.5","0","0","3.1","0","3.1","5","32","87493","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Karcher","3.27","47.1","17.6","0","11.8","0","5.9","5.9","2.9","2.9","0","5.9","0","1","34","87497","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Clemons","2.99","22.9","14.3","14.3","8.6","20","0","8.6","2.9","0","5.7","0","2.9","3","35","87494","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Clemons","3.04","27","13.5","2.7","21.6","10.8","13.5","2.7","0","2.7","2.7","0","2.7","1","37","87495","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Hart","2.85","13.5","13.5","16.2","13.5","13.5","5.4","16.2","0","0","5.4","0","2.7","1","37","92718","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Valvo","2.94","15.8","10.5","18.4","10.5","10.5","15.8","10.5","7.9","0","0","0","0","0","38","87489","  3"
"2025-26","Fall","MATH","3134","Applied Combinatorics","Valvo","2.94","7.5","5","30","20","10","17.5","7.5","2.5","0","0","0","0","0","40","87488","  3"
"2025-26","Fall","MATH","3144","Linear Algebra I","Rabby","2.94","18.2","9.1","27.3","9.1","0","9.1","9.1","18.2","0","0","0","0","0","11","87499","  3"
"2025-26","Fall","MATH","3144","Linear Algebra I","Hammer","2.63","12.5","12.5","25","12.5","0","4.2","12.5","0","0","12.5","0","8.3","3","24","87498","  3"
"2025-26","Fall","MATH","3214","Calculus of Several Variables","Borggaard","3.06","11.1","29.6","11.1","18.5","11.1","7.4","3.7","0","3.7","0","0","3.7","4","27","87500","  3"
"2025-26","Fall","MATH","3214","Calculus of Several Variables","Pratt","2.37","7.4","3.7","14.8","7.4","18.5","3.7","18.5","11.1","3.7","3.7","0","7.4","2","27","87502","  3"
"2025-26","Fall","MATH","3214","Calculus of Several Variables","Kasebian","2.94","21.4","21.4","10.7","10.7","7.1","3.6","7.1","7.1","3.6","0","3.6","3.6","2","28","87501","  3"
"2025-26","Fall","MATH","3224","Advanced Calculus","Liu","3.84","87","0","0","4.3","8.7","0","0","0","0","0","0","0","0","23","87503","  3"
"2025-26","Fall","MATH","3224","Advanced Calculus","Douglas","2.71","16","8","0","32","8","8","16","4","0","0","4","4","0","25","87504","  3"
"2025-26","Fall","MATH","4044","History of Mathematics","Norton","3.47","37.5","25","6.3","12.5","12.5","0","6.3","0","0","0","0","0","0","16","87506","  3"
"2025-26","Fall","MATH","4124","Intr Abstract Algebra","Herr","3","23.1","15.4","15.4","15.4","7.7","7.7","7.7","0","0","0","0","7.7","1","13","87507","  3"
"2025-26","Fall","MATH","4175","Cryptography","Lopez Valdez","3.22","34.4","15.6","9.4","15.6","6.3","9.4","3.1","0","3.1","0","0","3.1","0","32","87511","  3"
"2025-26","Fall","MATH","4175","Cryptography","Manoharan","2.77","35.3","2.9","8.8","8.8","5.9","5.9","5.9","11.8","0","5.9","2.9","5.9","3","34","92704","  3"
"2025-26","Fall","MATH","4175","Cryptography","Manoharan","3.43","37.1","17.1","17.1","8.6","11.4","2.9","5.7","0","0","0","0","0","1","35","87510","  3"
"2025-26","Fall","MATH","4175","Cryptography","Manoharan","3.22","22.2","25","16.7","11.1","8.3","2.8","8.3","2.8","0","0","2.8","0","2","36","87509","  3"
"2025-26","Fall","MATH","4175","Cryptography","Lopez Valdez","3.03","25.6","12.8","17.9","7.7","5.1","12.8","10.3","2.6","0","2.6","0","2.6","0","39","87508","  3"
"2025-26","Fall","MATH","4176","Cryptography","Arpin","2.56","20.6","5.9","0","17.6","11.8","2.9","14.7","11.8","5.9","2.9","0","5.9","3","34","87512","  3"
"2025-26","Fall","MATH","4176","Cryptography","LeGrow","2.56","20.6","5.9","0","17.6","11.8","2.9","14.7","11.8","5.9","2.9","0","5.9","3","34","87512","  3"
"2025-26","Fall","MATH","4225","Elementary Real Analysis","Arnold","3.27","50","0","12.5","18.8","6.3","0","6.3","0","0","0","0","6.3","1","16","87513","  3"
"2025-26","Fall","MATH","4225","Elementary Real Analysis","Schultz","2.84","22.2","0","22.2","22.2","11.1","11.1","0","0","0","0","0","11.1","3","9","87514","  3"
"2025-26","Fall","MATH","4425","Fourier Series PDE","Camliyurt","2.95","23.1","11.5","15.4","11.5","7.7","15.4","0","7.7","3.8","0","0","3.8","2","26","87516","  3"
"2025-26","Fall","MATH","4445","Intro to Numer Analysis","Yue","2.63","38.5","7.7","0","7.7","0","7.7","0","0","30.8","0","0","7.7","0","13","87518","  3"
"2025-26","Fall","MATH","4445","Intro to Numer Analysis","Adjerid","2.77","17.6","11.8","5.9","23.5","5.9","0","23.5","5.9","0","0","0","5.9","3","17","87517","  3"
"2025-26","Fall","MATH","4564","Operational Methods","Topcu","2.38","11.1","5.6","22.2","5.6","11.1","11.1","11.1","0","0","5.6","0","16.7","3","18","91227","  3"
"2025-26","Fall","MATH","4564","Operational Methods","Burleson","2.92","6.8","11.4","22.7","13.6","18.2","15.9","6.8","4.5","0","0","0","0","0","44","87520","  3"
"2025-26","Fall","MATH","4564","Operational Methods","Burleson","2.73","15.9","18.2","9.1","11.4","11.4","2.3","11.4","4.5","2.3","9.1","0","4.5","0","44","91226","  3"
"2025-26","Fall","MATH","4564","Operational Methods","Alam","2.75","10.4","16.7","20.8","14.6","6.3","4.2","2.1","6.3","6.3","8.3","2.1","2.1","0","48","87519","  3"
"2025-26","Fall","MATH","4574","Vector/Complex Analysis","Rabby","2.65","26.7","0","0","13.3","13.3","13.3","20","6.7","0","0","0","6.7","2","15","87524","  3"
"2025-26","Fall","MATH","4574","Vector/Complex Analysis","Rabby","2.93","25","18.8","6.3","12.5","6.3","6.3","6.3","12.5","0","0","0","6.3","5","16","87525","  3"
"2025-26","Fall","MATH","4574","Vector/Complex Analysis","Saenz Maldonado","2.53","16.7","5.6","11.1","5.6","5.6","22.2","5.6","5.6","11.1","11.1","0","0","5","18","87523","  3"
"2025-26","Fall","MATH","4625","Math for Secondary Teachers","Johnson","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","87526","  3"
"2025-26","Fall","MATH","4994","Undergraduate Research","De Sturler","4","100","0","0","0","0","0","0","0","0","0","0","0","1","5","87530","  3"
"2025-26","Fall","MATH","4994","Undergraduate Research","Farcas","4","100","0","0","0","0","0","0","0","0","0","0","0","1","5","87530","  3"
"2025-26","Fall","MATH","4994","Undergraduate Research","Robert","4","100","0","0","0","0","0","0","0","0","0","0","0","1","5","87530","  3"
"2025-26","Fall","MATH","4994","Undergraduate Research","Saenz Maldonado","4","100","0","0","0","0","0","0","0","0","0","0","0","1","5","87530","  3"
"2025-26","Fall","MATH","4994","Undergraduate Research","Topcu","4","100","0","0","0","0","0","0","0","0","0","0","0","1","5","87530","  3"
"2025-26","Fall","MATH","5125","Abstract Algebra","Morrison","3.66","60","0","20","20","0","0","0","0","0","0","0","0","0","10","87532","  3"
"2025-26","Fall","MATH","5214","Topics in Analysis","MADRID PADILLA","3.54","20","40","20","20","0","0","0","0","0","0","0","0","0","5","87534","  3"
"2025-26","Fall","MATH","5225","Real Analysis","Sun","3.45","47.1","5.9","17.6","11.8","5.9","5.9","5.9","0","0","0","0","0","0","17","87535","  3"
"2025-26","Fall","MATH","5245","Differential Eqns","Sun","3.82","50","42.9","7.1","0","0","0","0","0","0","0","0","0","0","14","87536","  3"
"2025-26","Fall","MATH","5344","Topics in Topology & Geometry","Mihalcea","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","12","87537","  3"
"2025-26","Fall","MATH","5414","Topics in Applied Mathematics","Liu","4","100","0","0","0","0","0","0","0","0","0","0","0","0","16","92057","  3"
"2025-26","Fall","MATH","5414","Topics in Applied Mathematics","Iliescu","3.95","84.2","15.8","0","0","0","0","0","0","0","0","0","0","0","19","92029","  3"
"2025-26","Fall","MATH","5424","Numerical Linear Algebra","Borggaard","3.57","26.7","20","53.3","0","0","0","0","0","0","0","0","0","0","15","87538","  3"
"2025-26","Fall","MATH","5454","Graph Theory","Shimozono","3.74","80","0","0","0","20","0","0","0","0","0","0","0","0","5","87539","  3"
"2025-26","Fall","MATH","5515","Model and Sim of Bio Systems","Ciupe","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","87541","  3"
"2025-26","Fall","MATH","5544","Optimization, Machine Learning","De Sturler","3.87","85.7","0","9.5","0","4.8","0","0","0","0","0","0","0","0","21","87542","  3"
"2025-26","Fall","MATH","6255","Functional Analysis","Deuchert","3.34","50","0","12.5","12.5","12.5","0","0","12.5","0","0","0","0","0","8","91228","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Galitz","3.29","31.3","12.5","31.3","12.5","6.3","0","0","0","0","0","0","6.3","0","16","92763","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","2.54","34.4","6.3","3.1","12.5","0","6.3","6.3","3.1","0","9.4","6.3","12.5","2","32","87554","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","3.02","42.9","0","8.6","8.6","14.3","5.7","5.7","2.9","0","2.9","8.6","0","1","35","87557","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","2.42","20","2.9","2.9","8.6","17.1","5.7","11.4","11.4","2.9","8.6","2.9","5.7","3","35","87558","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","1.93","5.7","2.9","8.6","2.9","14.3","5.7","11.4","20","5.7","2.9","5.7","14.3","2","35","90962","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Galitz","3.19","27.8","22.2","5.6","22.2","5.6","5.6","2.8","0","2.8","0","5.6","0","0","36","92757","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","2.7","24.3","5.4","8.1","10.8","5.4","13.5","8.1","13.5","2.7","5.4","0","2.7","2","37","87550","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","3.31","56.8","2.7","2.7","10.8","5.4","2.7","10.8","2.7","0","5.4","0","0","1","37","87553","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","2.97","37.8","5.4","13.5","5.4","10.8","2.7","5.4","2.7","2.7","10.8","0","2.7","0","37","87555","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","3.12","35.1","8.1","8.1","16.2","8.1","10.8","2.7","2.7","5.4","2.7","0","0","1","37","87556","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","2.79","36.8","2.6","7.9","10.5","2.6","2.6","5.3","13.2","7.9","7.9","0","2.6","1","38","87551","  3"
"2025-26","Fall","ME","2004","Eng Analysis Numerical Methods","Nowinski","3.35","43.6","12.8","15.4","7.7","7.7","2.6","5.1","0","0","2.6","0","2.6","0","39","87552","  3"
"2025-26","Fall","ME","2134","Thermodynamics","Meadows","2.74","18.9","11.3","13.2","17","7.5","3.8","5.7","5.7","5.7","1.9","3.8","5.7","4","53","87562","  4"
"2025-26","Fall","ME","2134","Thermodynamics","Davison","2.43","22.2","5.6","13","9.3","1.9","7.4","13","0","5.6","5.6","3.7","13","9","54","87560","  4"
"2025-26","Fall","ME","2134","Thermodynamics","Dubik","2.77","22.2","7.9","9.5","20.6","9.5","3.2","1.6","11.1","1.6","6.3","3.2","3.2","0","63","90971","  4"
"2025-26","Fall","ME","2134","Thermodynamics","Dubik","2.86","19.7","10.6","18.2","18.2","6.1","3","7.6","3","4.5","1.5","3","4.5","1","66","87561","  4"
"2025-26","Fall","ME","3024","Engineering Design & Econ","Bohn","2.03","3.1","0","3.1","12.5","12.5","3.1","15.6","31.3","6.3","9.4","0","3.1","2","32","87572","  3"
"2025-26","Fall","ME","3024","Engineering Design & Econ","Chen","3.29","24","18","14","26","6","10","0","0","2","0","0","0","0","50","87576","  3"
"2025-26","Fall","ME","3024","Engineering Design & Econ","Nowinski","2.69","3.9","9.8","9.8","21.6","17.6","17.6","9.8","5.9","2","0","0","2","2","51","87575","  3"
"2025-26","Fall","ME","3024","Engineering Design & Econ","Clark","3.15","22.6","5.7","17","30.2","15.1","0","1.9","5.7","1.9","0","0","0","0","53","87573","  3"
"2025-26","Fall","ME","3024","Engineering Design & Econ","Clark","3.16","14.3","14.3","28.6","19.6","10.7","8.9","0","1.8","0","0","0","1.8","1","56","87574","  3"
"2025-26","Fall","ME","3304","Heat and Mass Transfer","Tafti","2.24","10.9","1.6","10.9","12.5","7.8","12.5","14.1","4.7","4.7","3.1","7.8","9.4","1","64","87577","  3"
"2025-26","Fall","ME","3304","Heat and Mass Transfer","Gonzales","2.75","6.8","9.6","15.1","15.1","16.4","11","13.7","9.6","2.7","0","0","0","2","73","91546","  3"
"2025-26","Fall","ME","3414","Fluid Dynamics","Ng","2.81","9.1","6.1","24.2","15.2","22.7","10.6","0","1.5","4.5","1.5","1.5","3","2","66","87586","  4"
"2025-26","Fall","ME","3414","Fluid Dynamics","Qiao","2.66","7.8","7.8","7.8","23.4","14.3","10.4","13","13","0","0","0","2.6","9","77","87579","  4"
"2025-26","Fall","ME","3414","Fluid Dynamics","Dubik","3.14","30.1","21.7","7.2","8.4","7.2","6","8.4","4.8","3.6","1.2","0","1.2","2","83","87581","  4"
"2025-26","Fall","ME","3414","Fluid Dynamics","Boreyko","2.81","15.3","8.2","8.2","18.8","14.1","14.1","10.6","4.7","1.2","2.4","2.4","0","1","85","87585","  4"
"2025-26","Fall","ME","3524","Mechanical Vibrations","Shahab","3.42","32.4","24.3","16.2","5.4","13.5","5.4","0","0","2.7","0","0","0","0","37","87591","  4"
"2025-26","Fall","ME","3524","Mechanical Vibrations","Shahab","3.31","23.7","18.4","26.3","13.2","5.3","5.3","5.3","2.6","0","0","0","0","0","38","87592","  4"
"2025-26","Fall","ME","3524","Mechanical Vibrations","Pendar","2.65","5.4","19.6","5.4","16.1","12.5","14.3","5.4","8.9","5.4","5.4","0","1.8","1","56","87593","  4"
"2025-26","Fall","ME","3524","Mechanical Vibrations","Tahmasian","2.87","30.4","7.1","16.1","0","12.5","8.9","7.1","3.6","3.6","1.8","7.1","1.8","5","56","87595","  4"
"2025-26","Fall","ME","3524","Mechanical Vibrations","Sandu","2.99","21.3","9.8","13.1","23","8.2","4.9","8.2","1.6","8.2","1.6","0","0","1","61","90997","  4"
"2025-26","Fall","ME","3524","Mechanical Vibrations","Chang","3.23","35.2","18.3","5.6","8.5","15.5","1.4","4.2","8.5","0","2.8","0","0","1","71","87594","  4"
