Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2024-25","Fall","CS","3704","Intermed Software Des","Meng","3.21","31.5","19.6","0","23.9","7.6","0","9.8","4.3","0","2.2","1.1","0","2","92","83364","  3"
"2024-25","Fall","NEUR","2026","Introduction to Neuroscience","Shah","3.14","22.8","17.4","17.4","13","12","4.3","8.7","0","1.1","1.1","0","2.2","5","92","88375","  3"
"2024-25","Fall","FREC","2134","Plants & Greenspaces Urban Com","Niemiera","3.92","81.5","15.2","2.2","0","0","0","1.1","0","0","0","0","0","0","92","85649","  3"
"2024-25","Fall","MATH","1014","Precalc with Transcendental","Agud","2.91","21.7","8.7","14.1","12","13","10.9","12","0","1.1","3.3","1.1","2.2","11","92","87009","  3"
"2024-25","Fall","ENSC","3604","Fund Environ Science","Steele","3.25","20.4","24.7","19.4","12.9","6.5","9.7","2.2","1.1","0","2.2","1.1","0","0","93","85215","  3"
"2024-25","Fall","NEUR","3914","Neuroscience of Drug Addiction","Howe","3.14","20.4","21.5","0","35.5","12.9","0","4.3","0","0","2.2","1.1","2.2","3","93","88431","  3"
"2024-25","Fall","CS","3604","Professionalism in Computing","Dunlap","3.6","61.3","15.1","6.5","5.4","2.2","3.2","0","3.2","0","3.2","0","0","0","93","83357","  3"
"2024-25","Fall","ECE","3544","Digital Design I","Thweatt","2.31","8.6","4.3","11.4","12.9","8.6","7.1","18.6","5.7","7.1","5.7","4.3","5.7","4","70","83732","  4"
"2024-25","Fall","ME","3414","Fluid Dynamics","Qiao","2.49","7.1","2.9","14.3","14.3","14.3","11.4","14.3","10","4.3","2.9","1.4","2.9","1","70","87322","  4"
"2024-25","Fall","ME","3524","Mechanical Vibrations","Li","2.64","14.3","14.3","4.3","11.4","15.7","8.6","10","7.1","4.3","1.4","5.7","2.9","2","70","87332","  4"
"2024-25","Fall","BIT","3444","Adv Bus Comp and App","Seref","3.62","35.1","39.4","10.6","8.5","3.2","2.1","1.1","0","0","0","0","0","1","94","81874","  3"
"2024-25","Fall","GEOS","1054","Age of Dinosaurs","Stack","3.36","27.7","26.6","14.9","14.9","7.4","3.2","2.1","1.1","0","0","0","2.1","2","94","85926","  3"
"2024-25","Fall","ALS","3204","Animal Nutrition and Feeding","da Silva Marques","3.71","60.6","19.1","9.6","7.4","0","0","1.1","0","0","1.1","0","1.1","1","94","80339","  3"
"2024-25","Fall","STAT","4604","Stat Methods for Engr","Tavera","3.47","50","5.3","14.9","11.7","8.5","4.3","5.3","0","0","0","0","0","0","94","89897","  3"
"2024-25","Fall","ENGE","1414","Foundations of Engr Practice","Wallwey","3.86","85.9","4.2","4.2","2.8","0","1.4","0","0","0","1.4","0","0","1","71","84772","  4"
"2024-25","Fall","BIT","3434","Adv Modeling for Bus Analytics","Arnette","3.55","36.8","30.5","8.4","16.8","5.3","0","1.1","0","0","0","0","1.1","0","95","81872","  3"
"2024-25","Fall","MGT","2064","Foundations Entrepreneurship","Smalls Brown","3.82","84.2","3.2","6.3","2.1","2.1","0","0","0","0","1.1","0","1.1","4","95","87833","  3"
"2024-25","Fall","BMES","4064","Intro Medical Physiology","Lee","3.6","44.2","26.3","8.4","12.6","3.2","4.2","0","1.1","0","0","0","0","0","95","81961","  3"
"2024-25","Fall","GEOG","1514","Introduction to Meteorology","Ramseyer","3.41","40","13.7","14.7","14.7","5.3","5.3","4.2","0","1.1","1.1","0","0","0","95","85827","  3"
"2024-25","Fall","CS","3604","Professionalism in Computing","Fan","3.62","60","17.9","7.4","4.2","3.2","2.1","2.1","0","1.1","0","0","2.1","2","95","83358","  3"
"2024-25","Fall","ME","3414","Fluid Dynamics","Qiao","2.37","8.3","8.3","6.9","5.6","13.9","12.5","15.3","15.3","4.2","4.2","1.4","4.2","2","72","87318","  4"
"2024-25","Fall","ENGE","1414","Foundations of Engr Practice","Lohani","3.78","72.2","12.5","2.8","5.6","2.8","2.8","1.4","0","0","0","0","0","0","72","84771","  4"
"2024-25","Fall","ENGE","1414","Foundations of Engr Practice","Wallwey","3.89","83.3","9.7","2.8","1.4","0","1.4","1.4","0","0","0","0","0","0","72","84773","  4"
"2024-25","Fall","ENGE","1414","Foundations of Engr Practice","James","3.81","83.3","6.9","2.8","2.8","0","0","0","1.4","0","1.4","1.4","0","0","72","84774","  4"
"2024-25","Fall","ENGE","1414","Foundations of Engr Practice","James","3.92","88.9","4.2","2.8","1.4","2.8","0","0","0","0","0","0","0","0","72","84775","  4"
"2024-25","Fall","ECE","2544","Fundamentals Digital Systems","Cooper","3.04","35.4","10.4","7.3","12.5","9.4","3.1","11.5","0","0","2.1","6.3","2.1","18","96","83689","  3"
"2024-25","Fall","CS","3704","Intermed Software Des","Brown","3.85","76","12.5","5.2","4.2","0","1","1","0","0","0","0","0","1","96","83365","  3"
"2024-25","Fall","SOC","1004","Introductory Sociology","Ernstes","3.86","78.1","11.5","3.1","6.3","0","0","0","1","0","0","0","0","0","96","89676","  3"
"2024-25","Fall","STAT","4714","Prob & Stat for EE","Barnett","3.4","38.5","22.9","14.6","8.3","6.3","1","2.1","2.1","0","1","0","3.1","0","96","89904","  3"
"2024-25","Fall","CHE","4185","Process and Plant Design","Liu","3.56","12.5","45.8","38.9","2.8","0","0","0","0","0","0","0","0","0","72","82662","  4"
"2024-25","Fall","HNFE","2804","Exercise and Health","Anderson","3.09","21.6","16.5","15.5","10.3","12.4","7.2","10.3","3.1","1","1","1","0","0","97","86308","  3"
"2024-25","Fall","NEUR","2464","Neuroscience and Society","Unroe","3.8","84.5","3.1","4.1","3.1","0","2.1","1","0","0","1","0","1","0","97","88383","  3"
"2024-25","Fall","CS","3604","Professionalism in Computing","Dunlap","3.82","79.4","10.3","5.2","2.1","0","1","0","0","0","1","0","1","3","97","83359","  3"
"2024-25","Fall","MUS","2115","Survey of Western Music","Berrios Rodriguez","3.72","70.1","17.5","5.2","0","1","1","1","1","0","1","0","2.1","0","97","88224","  3"
"2024-25","Fall","ISE","2014","Engineering Economy","Nguyen","3.56","56.2","17.1","10.3","2.1","6.2","0.7","2.7","0","1.4","2.7","0","0.7","0","146","86586","  2"
"2024-25","Fall","ME","3414","Fluid Dynamics","Boreyko","3","24.7","16.4","12.3","11","5.5","8.2","8.2","5.5","1.4","2.7","4.1","0","2","73","87324","  4"
"2024-25","Fall","MSE","2034","Elem of Materials Eng","Clark","2.94","14.3","11.2","13.3","25.5","16.3","4.1","5.1","4.1","2","1","1","2","3","98","88107","  3"
"2024-25","Fall","FREC","2554","Leading Global Sustainability","Hull","3.59","66.3","10.2","4.1","7.1","3.1","3.1","0","2","0","2","0","2","0","98","85657","  3"
"2024-25","Fall","NEUR","1004","Neur Orientation Seminar","Vedder","3.62","63.3","12.2","7.5","4.8","4.1","4.1","0.7","0","2","0","0.7","0.7","1","147","88373","  2"
"2024-25","Fall","MSE","2034","Elem of Materials Eng","Corcoran","3.17","33.3","14.1","7.1","13.1","16.2","4","4","2","1","2","1","2","1","99","88109","  3"
"2024-25","Fall","SOC","1004","Introductory Sociology","Ernstes","3.88","81.8","9.1","4","3","1","1","0","0","0","0","0","0","0","99","89677","  3"
"2024-25","Fall","SOC","1004","Introductory Sociology","Dhillon-Jamerson","3.94","94.9","2","1","1","0","0","0","0","0","0","0","1","0","99","89678","  3"
"2024-25","Fall","BIT","3414","Operations & Supply Chain Mgt","Clark","2.96","18.2","7.1","18.2","22.2","11.1","5.1","11.1","2","1","1","1","2","0","99","81864","  3"
"2024-25","Summer I","AAEC","2104","Personal Financial Planning","Poghosyan","3.63","72.7","0","17.2","0","0","6.1","0","0","1","0","0","3","0","99","60058","  3"
"2024-25","Summer I","AAEC","2104","Personal Financial Planning","Vertino de Queiroz","3.63","72.7","0","17.2","0","0","6.1","0","0","1","0","0","3","0","99","60058","  3"
"2024-25","Fall","AOE","3014","Fluid Dynamics for AOE","Jaworski","3.04","12","14","11","26","16","17","3","1","0","0","0","0","1","100","90497","  3"
"2024-25","Fall","MGT","2064","Foundations Entrepreneurship","Slagel","3.64","64","11","6","10","1","4","0","3","0","0","0","1","2","100","87832","  3"
"2024-25","Fall","BIT","3414","Operations & Supply Chain Mgt","Simundza","3.43","41","9","16","22","6","1","4","0","0","0","0","1","0","100","81859","  3"
"2024-25","Fall","MSE","2034","Elem of Materials Eng","Asryan","3.79","70.3","13.9","7.9","1","5","0","1","1","0","0","0","0","0","101","88108","  3"
"2024-25","Fall","AOE","3034","System Dynamics and Control","Joerger","2.86","28.7","6.9","8.9","10.9","10.9","4","11.9","5.9","6.9","1","1","3","1","101","80436","  3"
"2024-25","Fall","BIOL","1024","Cancer Causes Treatments Costs","Walker","3.17","22.5","10.8","7.8","44.1","0","2.9","10.8","0","0","0","0","1","2","102","90709","  3"
"2024-25","Fall","PSCI","2014","Intro to Political Theory","Caraccioli","3.23","4.9","27.5","42.2","12.7","4.9","0","2.9","2.9","0","0","0","2","2","102","89300","  3"
"2024-25","Fall","UAP","4344","Law of Critical Envl Areas","Heidt","3.85","89.2","2.9","2.9","1","1","0","1","0","0","0","0","2","2","102","90189","  3"
"2024-25","Fall","AOE","3154","Astromechanics","Fitzgerald","3.41","35.9","20.4","10.7","17.5","7.8","1.9","1.9","1.9","0","1","1","0","0","103","80445","  3"
"2024-25","Fall","AOE","3014","Fluid Dynamics for AOE","Davoudi","3.25","21.2","14.4","26.9","10.6","14.4","6.7","5.8","0","0","0","0","0","0","104","80435","  3"
"2024-25","Fall","CS","4604","Int Data Base Mgt Sys","Nizamani","3.95","89.4","7.7","1.9","1","0","0","0","0","0","0","0","0","0","104","83392","  3"
"2024-25","Fall","CMDA","2005","Integrated Quantitative Sci","Merkes","2.72","23.1","13.5","17.3","7.7","1.9","9.6","5.8","1.9","0","3.8","5.8","9.6","0","52","83061","  6"
"2024-25","Fall","CMDA","2005","Integrated Quantitative Sci","Clemons","2.72","23.1","13.5","17.3","7.7","1.9","9.6","5.8","1.9","0","3.8","5.8","9.6","0","52","83061","  6"
"2024-25","Fall","ME","3524","Mechanical Vibrations","Tian","3.86","83.3","5.1","5.1","3.8","1.3","0","0","0","0","1.3","0","0","0","78","87329","  4"
"2024-25","Fall","BIT","3414","Operations & Supply Chain Mgt","Teets","3.75","52.9","26.9","12.5","5.8","1.9","0","0","0","0","0","0","0","1","104","81860","  3"
"2024-25","Fall","APSC","3064","Comp/Lab Animal Science","Bergamasco","3.19","24.8","17.1","13.3","12.4","15.2","7.6","6.7","1","1","1","0","0","0","105","80778","  3"
"2024-25","Fall","MATH","1026","Elementary Calculus","Rappold","2.53","6.7","13.3","10.5","17.1","9.5","9.5","13.3","4.8","2.9","3.8","1.9","6.7","3","105","87018","  3"
"2024-25","Fall","NSEG","3145","Fundamentals of Nuclear Engr","Freeman","3.46","40","19","15.2","13.3","3.8","3.8","1","1","1","1.9","0","0","1","105","88545","  3"
"2024-25","Fall","MUS","3314","Instrumental Ensemble Music","Reep","4","100","0","0","0","0","0","0","0","0","0","0","0","0","316","88273","  1"
"2024-25","Fall","MUS","3314","Instrumental Ensemble Music","Middleton","4","100","0","0","0","0","0","0","0","0","0","0","0","0","316","88273","  1"
"2024-25","Fall","BIT","3414","Operations & Supply Chain Mgt","Clark","2.93","14.2","11.3","15.1","19.8","13.2","6.6","13.2","4.7","0","0","0","1.9","1","106","81865","  3"
"2024-25","Fall","HD","2335","Principles of Human Services","Lael","3.57","56.6","10.4","15.1","6.6","3.8","0.9","1.9","2.8","0.9","0","0","0.9","2","106","86169","  3"
"2024-25","Fall","AOE","2074","Computational Methods","Atkins","2.68","21","9.3","3.1","17.3","10.5","5.6","8.6","8.6","6.8","3.1","3.7","2.5","8","162","80405","  2"
"2024-25","Fall","FA","2004","Creativity & the Artistic Exp","Weinstein","3.63","70.4","0","0","25.9","0","0","1.9","0","0","0","0","1.9","0","108","85368","  3"
"2024-25","Fall","AAEC","1005","Econ Food Fiber Sys","Vertino de Queiroz","3.31","38","14.8","9.3","13","8.3","4.6","7.4","1.9","1.9","0.9","0","0","0","108","80066","  3"
"2024-25","Fall","BIT","3414","Operations & Supply Chain Mgt","Simundza","3.53","45.4","11.1","13","23.1","3.7","0.9","2.8","0","0","0","0","0","0","108","81861","  3"
"2024-25","Fall","MGT","3404","Principles of Management","Musselman","2.89","20.4","13","9.3","11.1","17.6","7.4","10.2","5.6","0.9","0","0","4.6","7","108","87869","  3"
"2024-25","Fall","MSE","2034","Elem of Materials Eng","Lu","2.7","9.2","9.2","4.6","17.4","21.1","14.7","11","7.3","3.7","1.8","0","0","2","109","88110","  3"
"2024-25","Fall","ISE","3214","Facilities and Logistics","Savage","3.54","40.4","27.5","11.9","10.1","3.7","1.8","1.8","1.8","0","0","0","0.9","0","109","86616","  3"
"2024-25","Fall","STAT","4705","Statistics for Engr","Zhang","3.48","57.8","6.4","9.2","8.3","5.5","4.6","5.5","0.9","0","0","0","1.8","11","109","89900","  3"
"2024-25","Fall","FST","3124","Brewing Science and Technology","O'Keefe","3.89","90","0","4.5","2.7","0","0.9","1.8","0","0","0","0","0","0","110","85792","  3"
"2024-25","Fall","HD","2304","Family Relationships","Dolbin-MacNab","3.21","20.9","25.5","16.4","10.9","9.1","8.2","4.5","0.9","0.9","0.9","0.9","0.9","2","110","86167","  3"
"2024-25","Fall","FIN","3054","Legal & Ethical Env of Bus","Fleenor","3.27","28.2","16.4","13.6","16.4","9.1","8.2","7.3","0.9","0","0","0","0","5","110","85380","  3"
"2024-25","Fall","AOE","3034","System Dynamics and Control","Joerger","3.01","30","9.1","17.3","8.2","4.5","12.7","4.5","6.4","1.8","1.8","0","3.6","0","110","80437","  3"
"2024-25","Fall","ECE","5424","Advanced Machine Learning","Wang","3.98","91.9","8.1","0","0","0","0","0","0","0","0","0","0","0","111","83829","  3"
"2024-25","Fall","ARCH","3065","Bldg Materials and Assemblies","Galloway","3.91","82","10.8","3.6","3.6","0","0","0","0","0","0","0","0","0","111","91526","  3"
"2024-25","Fall","BIOL","2134","Cell Function Differentiation","Tokuhisa","3.2","27","14.4","9.9","21.6","11.7","7.2","4.5","0.9","0","1.8","0","0.9","1","111","81673","  3"
"2024-25","Fall","CMDA","2006","Integrated Quantitative Sci","Lucero","3.15","33.9","10.7","7.1","12.5","16.1","7.1","5.4","3.6","1.8","0","0","1.8","4","56","83063","  6"
"2024-25","Fall","CMDA","2006","Integrated Quantitative Sci","Pasha","3.15","33.9","10.7","7.1","12.5","16.1","7.1","5.4","3.6","1.8","0","0","1.8","4","56","83063","  6"
"2024-25","Fall","ISE","4005","Project Mgt System Design","Cherbaka","3.64","39.6","43.2","5.9","2.4","3","3.6","0.6","0","0","1.2","0","0.6","0","169","86623","  2"
"2024-25","Fall","PHYS","2206","General Physics","Soghomonian","3.12","23.7","14.9","15.8","14","9.6","10.5","6.1","0.9","0.9","1.8","0.9","0.9","2","114","88845","  3"
"2024-25","Fall","MGT","3404","Principles of Management","Mer","3","18.4","8.8","13.2","29.8","11.4","8.8","1.8","3.5","0","0","0.9","3.5","9","114","87868","  3"
"2024-25","Fall","MGT","3404","Principles of Management","Deck","3.02","20.2","16.7","6.1","22.8","8.8","7.9","8.8","4.4","0.9","2.6","0.9","0","7","114","87873","  3"
"2024-25","Fall","ECON","2006","Principles of Economics","Liu","3.45","20","29.6","23.5","20","5.2","0.9","0.9","0","0","0","0","0","0","115","84469","  3"
"2024-25","Fall","MGT","3404","Principles of Management","Deck","3.11","29.6","10.4","13","16.5","8.7","5.2","7.8","4.3","0.9","1.7","0.9","0.9","7","115","87872","  3"
"2024-25","Fall","CSES","3114","Soils","Possinger","3.8","76.5","9.6","7.8","0.9","2.6","0.9","0","0.9","0","0","0","0.9","0","115","83608","  3"
"2024-25","Fall","BIT","3434","Adv Modeling for Bus Analytics","McCord","3.66","48.3","25.9","8.6","10.3","6","0","0","0.9","0","0","0","0","1","116","81869","  3"
"2024-25","Fall","CMDA","2005","Integrated Quantitative Sci","Merkes","3.12","31","12.1","17.2","5.2","10.3","8.6","6.9","3.4","0","1.7","1.7","1.7","1","58","83062","  6"
"2024-25","Fall","CMDA","2005","Integrated Quantitative Sci","Clemons","3.12","31","12.1","17.2","5.2","10.3","8.6","6.9","3.4","0","1.7","1.7","1.7","1","58","83062","  6"
"2024-25","Fall","ARCH","4056","Envir Bldg Systems","Cronin","3.95","87.2","10.3","1.7","0.9","0","0","0","0","0","0","0","0","0","117","81007","  3"
"2024-25","Fall","BIT","3424","Intro Bus Analytics Modeling","Seref","3.72","56.4","29.1","6","2.6","1.7","1.7","0.9","0.9","0","0","0","0.9","1","117","81867","  3"
"2024-25","Fall","ALS","1034","The Aesthetics of Food","Sumner","3.87","93.7","0","0","2.8","0","0","1.7","0","0","0.3","0","1.4","2","351","80320","  1"
"2024-25","Fall","HD","2004","Adulthood and Aging","Komelski","3.53","43.2","24.6","12.7","8.5","1.7","2.5","3.4","1.7","0","0.8","0.8","0","2","118","86163","  3"
"2024-25","Fall","MGT","3404","Principles of Management","Kuo","3.33","43.2","16.1","8.5","12.7","5.9","2.5","3.4","2.5","0","0","1.7","3.4","1","118","87871","  3"
"2024-25","Fall","BIT","2406","Bus Stats Analytics & Model","Simundza","3.45","47.9","8.4","5.9","22.7","4.2","4.2","6.7","0","0","0","0","0","1","119","81854","  3"
"2024-25","Fall","CS","3214","Computer Systems","Li","2.88","11.7","15","11.7","19.2","15","7.5","10","4.2","3.3","0.8","0","1.7","6","120","83351","  3"
"2024-25","Fall","FIW","4464","Human Dimensions F&W","Beall","3.5","46.7","18.3","7.5","11.7","6.7","1.7","2.5","5","0","0","0","0","0","120","85502","  3"
"2024-25","Fall","HD","1134","Intro to Disabilities Studies","Lael","3.62","59.2","19.2","7.5","6.7","2.5","0","0","0.8","0","0.8","0.8","2.5","0","120","86161","  3"
"2024-25","Fall","FIN","3054","Legal & Ethical Env of Bus","Malone","3.1","14.2","9.2","21.7","26.7","14.2","9.2","4.2","0","0","0","0","0.8","3","120","85384","  3"
"2024-25","Fall","FIN","3054","Legal & Ethical Env of Bus","Malone","3.02","17.5","11.7","8.3","30.8","10.8","7.5","8.3","2.5","0.8","0","0","1.7","1","120","85387","  3"
"2024-25","Fall","MATH","1014","Precalc with Transcendental","Thompson","2.88","19.8","12.4","9.9","17.4","10.7","5.8","8.3","7.4","1.7","3.3","0.8","2.5","18","121","87006","  3"
"2024-25","Fall","REAL","2004","Principles of Real Estate","Robert","2.67","9.9","12.4","5.8","17.4","16.5","13.2","8.3","6.6","2.5","3.3","1.7","2.5","14","121","89498","  3"
"2024-25","Fall","ART","3064","Arts of China and Japan","Moseley Christian","2.95","34.4","8.2","8.2","13.9","6.6","5.7","7.4","4.9","0.8","2.5","0.8","6.6","20","122","90596","  3"
"2024-25","Fall","PHYS","2205","General Physics","Papavasiliou","2.9","10.7","17.2","9","21.3","15.6","10.7","9","2.5","0","1.6","0","2.5","1","122","88841","  3"
"2024-25","Fall","FIN","3054","Legal & Ethical Env of Bus","Showalter","3.02","12.3","23.8","11.5","12.3","19.7","5.7","5.7","4.1","2.5","1.6","0.8","0","1","122","85386","  3"
"2024-25","Fall","AHRM","2404","Consumer Rights","Fisher","3.32","48","3.3","8.1","21.1","3.3","3.3","10.6","0","0","0.8","0","1.6","3","123","80244","  3"
"2024-25","Fall","MGT","3304","Mgt Th & Lead Pract","Beleny","3.32","27.6","28.5","12.2","11.4","7.3","5.7","0.8","2.4","1.6","0.8","0","1.6","1","123","87861","  3"
"2024-25","Fall","MGT","3304","Mgt Th & Lead Pract","Beleny","3.35","17.9","36.6","16.3","15.4","2.4","4.9","0.8","3.3","1.6","0.8","0","0","1","123","87862","  3"
"2024-25","Fall","HD","1004","Childhood and Adolescence","Smith","3.52","42.7","17.7","17.7","10.5","5.6","2.4","2.4","0","0","0","0","0.8","1","124","86156","  3"
"2024-25","Fall","GEOG","1004","Intro Human Geography","Oliver","3.25","29.8","21","13.7","12.1","7.3","4.8","5.6","0","1.6","1.6","0.8","1.6","0","124","85822","  3"
"2024-25","Fall","MATH","1014","Precalc with Transcendental","Thompson","2.99","18.5","17.7","12.9","15.3","11.3","6.5","7.3","2.4","0.8","4.8","0.8","1.6","19","124","87007","  3"
"2024-25","Fall","ECE","1004","Introduction to ECE Concepts","Dunning","3.08","27.2","18.4","12.8","15.2","2.4","7.2","8.8","0","0.8","1.6","0","5.6","10","125","83678","  3"
"2024-25","Fall","ECE","2054","Applied Electrical Theory","Centeno","2.69","21.4","4.8","9.5","10.3","12.7","9.5","13.5","7.1","2.4","3.2","2.4","3.2","9","126","83683","  3"
"2024-25","Fall","AOE","2054","Electronics for AOE","Shinpaugh","3.31","38.1","20.6","8.7","11.1","4","4.8","7.9","1.6","0","0","0","3.2","1","126","80391","  3"
"2024-25","Fall","FIN","3054","Legal & Ethical Env of Bus","Showalter","3.15","11.9","20.6","20.6","19","15.9","4.8","3.2","1.6","2.4","0","0","0","0","126","85381","  3"
"2024-25","Summer I","BIT","4964","Field Study","Monday","3.87","74.8","18.9","3.9","0.8","0.8","0","0","0","0","0","0","0.8","0","127","60499","  1"
"2024-25","Fall","CS","3114","Data Structures and Algorithms","Mansur","3.5","62.2","6.3","7.9","7.1","4.7","3.9","2.4","0.8","1.6","0.8","0","2.4","12","127","83348","  3"
"2024-25","Fall","NEUR","2025","Introduction to Neuroscience","Cline","2.73","29.9","0","0","33.1","0","0","25.2","0","0","3.9","0","7.9","29","127","88374","  3"
"2024-25","Fall","AOE","4165","Space Vehicle Design","Shinpaugh","3.3","6.3","32.3","17.3","38.6","2.4","1.6","0.8","0","0.8","0","0","0","0","127","80466","  3"
"2024-25","Fall","FIN","3054","Legal & Ethical Env of Bus","Showalter","3.04","12.4","18.6","12.4","19.4","17.8","9.3","4.7","3.9","0.8","0","0.8","0","1","129","85385","  3"
"2024-25","Fall","STAT","3005","Statistical Methods","Mahmoud","3.59","57.4","16.3","7","8.5","3.1","2.3","3.1","0","0","0","0.8","1.6","0","129","89866","  3"
"2024-25","Fall","HNFE","2664","Behav Theory in Hlth Promotion","Steketee","3.65","65.4","13.8","6.2","3.1","4.6","0.8","0","3.8","1.5","0","0","0.8","0","130","86307","  3"
"2024-25","Fall","SPIA","1044","Life in the Built Environment","Tew","3.58","70.8","7.7","3.8","4.6","3.1","0.8","2.3","2.3","0.8","0","0","3.8","0","130","89844","  3"
"2024-25","Fall","CS","3114","Data Structures and Algorithms","Hamouda","3.76","74","11.5","4.6","3.8","1.5","2.3","0.8","0","0","0","0","1.5","10","131","83349","  3"
"2024-25","Fall","ECE","1004","Introduction to ECE Concepts","Ball","3.1","26","16","13","13.7","10.7","7.6","4.6","2.3","2.3","0.8","0","3.1","19","131","83676","  3"
"2024-25","Fall","CHEM","1035","General Chemistry","Wagner","2.34","6.1","9.1","9.8","15.9","9.1","8.3","15.9","6.8","3","4.5","0.8","10.6","34","132","82702","  3"
"2024-25","Fall","BIOL","2804","Ecology","Gray","3.4","34.6","21.8","20.3","11.3","3.8","2.3","0.8","0.8","1.5","0","0.8","2.3","0","133","81692","  3"
"2024-25","Fall","BIOL","2604","General Microbiology","Hsu","3.14","30.8","14.3","13.5","14.3","6","1.5","11.3","2.3","0.8","2.3","1.5","1.5","8","133","81676","  3"
"2024-25","Fall","ECE","1004","Introduction to ECE Concepts","Dunning","3.06","18","18","17.3","14.3","9","6.8","12.8","0","0","0.8","0.8","2.3","9","133","83677","  3"
"2024-25","Fall","AOE","2054","Electronics for AOE","Shinpaugh","3.39","35.8","20.1","10.4","15.7","6","5.2","3","2.2","0.7","0.7","0","0","1","134","80404","  3"
"2024-25","Fall","HNFE","3824","Kinesiology","Williams","3.86","73.1","16.4","4.5","4.5","1.5","0","0","0","0","0","0","0","0","134","86324","  3"
"2024-25","Fall","COMM","2084","Media and Society","Myers","3.92","82.1","12.7","2.2","3","0","0","0","0","0","0","0","0","0","134","83198","  3"
"2024-25","Fall","CHEM","2535","Organic Chemistry","Saluga","2.76","17.9","13.4","9.7","13.4","12.7","8.2","6","3","4.5","5.2","1.5","4.5","35","134","82863","  3"
"2024-25","Fall","CS","3304","Comparative Languages","Emebo","3.19","16.3","23.7","16.3","21.5","5.9","8.1","3.7","2.2","0.7","0.7","0.7","0","3","135","83353","  3"
"2024-25","Fall","ARCH","3116","Histories of Architecture","Haney","3.55","33.3","31.1","19.3","6.7","5.2","3","0","1.5","0","0","0","0","0","135","80983","  3"
"2024-25","Fall","HNFE","2014","Nutrition Across the Life Span","Stanley","3.49","33.3","27.4","11.9","16.3","4.4","4.4","2.2","0","0","0","0","0","0","135","86298","  3"
"2024-25","Fall","PSCI","1024","Comp Gov & Politics","Binev","3.06","11","19.1","15.4","22.1","16.2","8.8","1.5","2.9","0","0","2.9","0","4","136","89294","  3"
"2024-25","Fall","BIOL","2804","Ecology","Barrett","2.68","9.6","6.6","12.5","15.4","18.4","9.6","17.6","1.5","2.2","2.2","4.4","0","8","136","81691","  3"
"2024-25","Fall","IS","2054","Introduction to World Politics","Thomas","3.4","43.4","14","11.8","11.8","5.9","5.1","3.7","0.7","2.2","0","1.5","0","4","136","86528","  3"
"2024-25","Fall","FIW","2114","Prin Fish and Wildl","Hamed","3.29","32.4","19.9","16.9","12.5","5.1","1.5","6.6","0","0","2.2","0","2.9","2","136","85471","  3"
"2024-25","Fall","ESM","3704","Basic Principles of Structures","Lord","2.89","27.7","7.3","9.5","11.7","8","13.1","8","2.9","5.8","2.9","1.5","1.5","5","137","85272","  3"
"2024-25","Fall","PHYS","3324","Modern Physics","Piilonen","3.26","39.8","14.6","8.7","8.7","13.6","3.9","1.9","2.9","0","1","3.9","1","1","103","89051","  4"
"2024-25","Fall","FIN","3104","Introduction to Finance","Powell","3.65","50.4","25.9","9.4","6.5","4.3","1.4","0.7","0","0.7","0","0","0.7","0","139","91114","  3"
"2024-25","Fall","AHRM","1014","Design and Art for Consumers","Walsh","3.75","72.9","13.6","3.6","3.6","2.9","0.7","0.7","0","0","0","0.7","1.4","2","140","80240","  3"
"2024-25","Fall","CLA","2444","Greek and Roman Myth","Phillips","3.27","38.6","11.4","15.7","11.4","6.4","5","2.1","3.6","2.1","2.1","0","1.4","2","140","91485","  3"
"2024-25","Fall","BIT","2405","Bus Stats Analytics & Model","Sudweeks","3.16","12.1","19.9","18.4","27","9.2","7.8","3.5","1.4","0","0","0","0.7","1","141","81845","  3"
"2024-25","Fall","IS","1034","Intro to Intl Studies & PSCI","Thomas","3.58","66","8.3","6.3","7.6","0.7","3.5","1.4","2.8","1.4","0","0.7","1.4","3","144","86521","  3"
"2024-25","Fall","IS","1034","Intro to Intl Studies & PSCI","Faulkner","3.58","66","8.3","6.3","7.6","0.7","3.5","1.4","2.8","1.4","0","0.7","1.4","3","144","86521","  3"
"2024-25","Fall","IS","1034","Intro to Intl Studies & PSCI","Hanratty","3.58","66","8.3","6.3","7.6","0.7","3.5","1.4","2.8","1.4","0","0.7","1.4","3","144","86521","  3"
"2024-25","Fall","BIOL","1105","Principles of Biology","Rosenzweig","2.83","24.3","0","0","45.8","0","0","19.4","0","0","9","0","1.4","4","144","81580","  3"
"2024-25","Fall","ECON","2006","Principles of Economics","Liu","3.47","30.6","24.3","18.1","16","7.6","0.7","1.4","0.7","0.7","0","0","0","2","144","84473","  3"
"2024-25","Fall","ECON","2006","Principles of Economics","Gebremariam","3.54","50.7","14.6","14.6","11.1","2.1","2.8","0.7","0","1.4","0.7","0","1.4","0","144","84475","  3"
"2024-25","Fall","CS","3214","Computer Systems","Back","3.13","20.7","18.6","15.2","13.8","10.3","9.7","6.9","2.8","0.7","0.7","0","0.7","2","145","83352","  3"
